,UserID,MovieID,Rating,Timestamp
247,4,2366.0,4.0,978294230
248,4,1387.0,5.0,978294199
249,4,3527.0,1.0,978294008
250,4,1201.0,5.0,978294230
251,4,2692.0,5.0,978294230
252,4,2947.0,5.0,978294230
253,4,1240.0,5.0,978294260
254,5,2987.0,4.0,978243170
255,5,2333.0,4.0,978242607
256,5,1175.0,5.0,978244759
257,5,39.0,3.0,978245037
258,5,288.0,2.0,978246585
259,5,2337.0,5.0,978243121
260,5,1535.0,4.0,978245513
261,5,1392.0,4.0,978245645
262,5,2268.0,2.0,978246033
263,5,1466.0,3.0,978245695
264,5,860.0,2.0,978244493
265,5,1683.0,3.0,978246108
266,5,866.0,4.0,978245334
267,5,1684.0,3.0,978244540
268,5,2916.0,1.0,978245645
269,5,2770.0,4.0,978241981
270,5,215.0,3.0,978245422
271,5,1759.0,4.0,978245513
272,5,501.0,1.0,978244001
273,5,3578.0,2.0,978243803
274,5,506.0,4.0,978245999
275,5,1250.0,5.0,978241112
276,5,3793.0,2.0,978243170
277,5,509.0,4.0,978245829
278,5,41.0,4.0,978244692
279,5,1610.0,4.0,978245645
280,5,2058.0,1.0,978245740
281,5,3799.0,3.0,978243937
282,5,2997.0,5.0,978241556
283,5,47.0,3.0,978245334
284,5,2700.0,4.0,978243085
285,5,296.0,4.0,978244177
286,5,581.0,3.0,978244808
287,5,1617.0,3.0,978244025
288,5,728.0,4.0,978244759
289,5,299.0,3.0,978242934
290,5,3079.0,2.0,978246162
291,5,2560.0,4.0,978242977
292,5,1909.0,3.0,978246479
293,5,150.0,2.0,978245763
294,5,224.0,3.0,978245829
295,5,3728.0,2.0,978244568
296,5,229.0,3.0,978246528
297,5,6.0,2.0,978245916
298,5,3006.0,3.0,978245422
299,5,2858.0,4.0,978241390
300,5,1046.0,5.0,978244114
301,5,515.0,4.0,978245891
302,5,800.0,2.0,978244540
303,5,50.0,5.0,978244205
304,5,52.0,2.0,978246479
305,5,1191.0,2.0,978246426
306,5,1192.0,5.0,978244493
307,5,733.0,1.0,978245763
308,5,3081.0,3.0,978243054
309,5,377.0,4.0,978245999
310,5,2353.0,3.0,978245790
311,5,1268.0,2.0,978245948
312,5,3083.0,5.0,978244114
313,5,2427.0,5.0,978246450
314,5,3513.0,1.0,978243896
315,5,2428.0,3.0,978242541
316,5,2355.0,5.0,978241981
317,5,2282.0,3.0,978244667
318,5,3514.0,2.0,978243869
319,5,1554.0,3.0,978244540
320,5,1912.0,3.0,978244624
321,5,593.0,4.0,978244177
322,5,2359.0,3.0,978245568
323,5,2716.0,3.0,978242607
324,5,1485.0,3.0,978246576
325,5,2717.0,1.0,978241072
326,5,2571.0,5.0,978244493
327,5,2289.0,4.0,978244568
328,5,162.0,4.0,978244624
329,5,1127.0,1.0,978241390
330,5,3016.0,4.0,978242016
331,5,2070.0,2.0,978243121
332,5,1704.0,3.0,978244517
333,5,3163.0,5.0,978244852
334,5,2437.0,2.0,978244759
335,5,2291.0,5.0,978244808
336,5,1635.0,4.0,978245314
337,5,1279.0,1.0,978245314
338,5,2721.0,3.0,978243121
339,5,2723.0,4.0,978242788
340,5,1921.0,4.0,978246162
341,5,2725.0,2.0,978246162
342,5,1923.0,3.0,978245314
343,5,2580.0,4.0,978242607
344,5,3386.0,2.0,978245948
345,5,3744.0,1.0,978243896
346,5,968.0,3.0,978242847
347,5,896.0,4.0,978244493
348,5,3020.0,1.0,978245916
349,5,1788.0,3.0,978244603
350,5,318.0,3.0,978244177
351,5,176.0,4.0,978244568
352,5,461.0,3.0,978244893
353,5,608.0,4.0,978244177
354,5,1429.0,3.0,978245829
355,5,2159.0,1.0,978244808
356,5,1715.0,4.0,978245891
357,5,1643.0,3.0,978245916
358,5,3249.0,1.0,978245916
359,5,3176.0,2.0,978243085
360,5,1719.0,3.0,978244205
361,5,2806.0,2.0,978243085
362,5,2734.0,2.0,978242788
363,5,1649.0,4.0,978244667
364,5,321.0,3.0,978245863
365,5,2013.0,3.0,978242934
366,5,3100.0,1.0,978245645
367,5,2952.0,2.0,978245790
368,5,1213.0,5.0,978244177
369,5,1794.0,3.0,978245966
370,5,2599.0,5.0,978242323
371,5,1500.0,3.0,978245314
372,5,3105.0,2.0,978246576
373,5,2959.0,4.0,978242541
374,5,1509.0,3.0,978244962
375,5,1721.0,1.0,978245763
376,5,1722.0,2.0,978246108
377,5,1650.0,3.0,978245314
378,5,908.0,4.0,978241072
379,5,1580.0,4.0,978245999
380,5,1653.0,2.0,978245891
381,5,2384.0,3.0,978245708
382,5,1729.0,4.0,978245763
383,5,3476.0,3.0,978245916
384,5,2890.0,4.0,978245445
385,5,3113.0,1.0,978242323
386,5,2028.0,2.0,978244053
387,5,16.0,3.0,978245645
388,5,265.0,3.0,978245037
389,5,2029.0,4.0,978246555
390,5,194.0,3.0,978246108
391,5,551.0,4.0,978246504
392,5,1513.0,4.0,978242977
393,5,3046.0,3.0,978244962
394,5,2318.0,4.0,978242640
395,5,1517.0,4.0,978245568
396,5,1089.0,5.0,978244205
397,5,3260.0,4.0,978245065
398,5,913.0,5.0,978242740
399,5,1730.0,4.0,978244603
400,5,3408.0,3.0,978242323
401,5,3409.0,3.0,978242541
402,5,2607.0,2.0,978242607
403,5,1449.0,4.0,978244830
404,5,1732.0,5.0,978245740
405,5,1733.0,3.0,978246450
406,5,2390.0,4.0,978242679
407,5,1734.0,4.0,978245334
408,5,3266.0,2.0,978246162
409,5,3267.0,4.0,978244893
410,5,919.0,4.0,978241072
411,5,3624.0,3.0,978243803
412,5,2395.0,5.0,978243054
413,5,1594.0,1.0,978245548
414,5,2683.0,3.0,978241434
415,5,412.0,2.0,978245891
416,5,2759.0,3.0,978242080
417,5,994.0,5.0,978244540
418,5,1884.0,3.0,978246576
419,5,1885.0,4.0,978245568
420,5,272.0,3.0,978245487
421,5,24.0,1.0,978242934
422,5,3051.0,2.0,978241434
423,5,348.0,4.0,978245863
424,5,2323.0,4.0,978245445
425,5,1093.0,2.0,978242080
426,5,29.0,5.0,978245065
427,5,562.0,4.0,978244603
428,5,1095.0,4.0,978245065
429,5,1527.0,3.0,978246479
430,5,1529.0,4.0,978245037
431,5,3418.0,3.0,978244962
432,5,2188.0,1.0,978241390
433,5,497.0,3.0,978245687
434,5,202.0,2.0,978246033
435,5,1747.0,2.0,978245663
436,5,2908.0,4.0,978241981
437,5,2762.0,3.0,978243054
438,5,2692.0,4.0,978242977
439,5,1966.0,2.0,978245931
440,5,3499.0,3.0,978245065
441,5,353.0,2.0,978246504
442,5,32.0,4.0,978244962
443,5,1243.0,3.0,978244001
444,5,1897.0,4.0,978246426
445,5,1171.0,4.0,978244852
446,5,3786.0,3.0,978241981
447,5,34.0,4.0,978244603
448,5,356.0,1.0,978241112
449,5,357.0,2.0,978245829
450,5,36.0,3.0,978244808
451,5,714.0,4.0,978244493
452,6,2406.0,5.0,978236670
453,6,1101.0,4.0,978236670
454,6,3717.0,4.0,978238371
455,6,1030.0,4.0,978237691
456,6,1688.0,5.0,978237570
457,6,1035.0,5.0,978237767
458,6,3578.0,4.0,978238195
459,6,364.0,4.0,978237570
460,6,3501.0,5.0,978236670
461,6,3072.0,4.0,978236075
462,6,368.0,4.0,978237909
463,6,296.0,2.0,978237379
464,6,48.0,5.0,978237570
465,6,3074.0,5.0,978238036
466,6,1188.0,4.0,978236771
467,6,3508.0,3.0,978238036
468,6,588.0,4.0,978237511
469,6,1.0,4.0,978237008
470,6,1043.0,4.0,978236219
471,6,2858.0,1.0,978236809
472,6,377.0,3.0,978236383
473,6,590.0,3.0,978237232
474,6,595.0,4.0,978237511
475,6,597.0,5.0,978239019
476,6,383.0,4.0,978237909
477,6,2506.0,3.0,978236975
478,6,3524.0,3.0,978236719
479,6,1566.0,4.0,978237570
480,6,1569.0,4.0,978238948
481,6,2006.0,4.0,978236122
482,6,2081.0,4.0,978236567
483,6,2082.0,3.0,978236975
484,6,3600.0,3.0,978237813
485,6,3604.0,5.0,978237767
486,6,2802.0,4.0,978236612
487,6,3534.0,4.0,978236219
488,6,3536.0,5.0,978238230
489,6,1210.0,3.0,978236219
490,6,3753.0,5.0,978238195
491,6,3682.0,3.0,978238036
492,6,2017.0,3.0,978237813
493,6,3685.0,3.0,978236519
494,6,3610.0,3.0,978237813
495,6,1296.0,3.0,978236519
496,6,838.0,4.0,978237444
497,6,1007.0,3.0,978238036
498,6,1947.0,5.0,978237767
499,6,2966.0,5.0,978237273
500,6,266.0,4.0,978237909
501,6,17.0,4.0,978236383
502,6,3699.0,4.0,978236567
503,6,1441.0,4.0,978236383
504,6,1088.0,5.0,978236670
505,6,912.0,4.0,978236122
506,6,199.0,5.0,978237570
507,6,914.0,5.0,978237767
508,6,3408.0,5.0,978238230
509,6,1806.0,3.0,978236876
510,6,3624.0,4.0,978238256
511,6,2469.0,3.0,978236670
512,6,2396.0,4.0,978236809
513,6,2100.0,3.0,978236567
514,6,1959.0,3.0,978236612
515,6,2321.0,3.0,978237034
516,6,1380.0,5.0,978237691
517,6,920.0,4.0,978238851
518,6,569.0,4.0,978236876
519,6,1674.0,4.0,978236567
520,6,3565.0,4.0,978238288
521,6,1028.0,4.0,978237767
522,6,34.0,4.0,978237444
523,7,648.0,4.0,978234737
524,7,861.0,4.0,978234874
525,7,2916.0,5.0,978234842
526,7,3578.0,3.0,978234737
527,7,3793.0,3.0,978234737
528,7,1610.0,5.0,978234786
529,7,589.0,5.0,978234786
530,7,6.0,4.0,978234842
531,7,442.0,4.0,978234632
532,7,733.0,5.0,978234842
533,7,377.0,3.0,978234810
534,7,2353.0,5.0,978234874
535,7,1196.0,5.0,978234632
536,7,2571.0,5.0,978234786
537,7,380.0,5.0,978234874
538,7,1997.0,5.0,978234737
539,7,1270.0,4.0,978234581
540,7,457.0,5.0,978234786
541,7,1573.0,4.0,978234874
542,7,3753.0,4.0,978234737
543,7,3107.0,3.0,978234898
544,7,474.0,5.0,978234842
545,7,1722.0,4.0,978234874
546,7,3256.0,5.0,978234874
547,7,1580.0,4.0,978234842
548,7,110.0,5.0,978234786
549,7,1221.0,4.0,978234659
550,7,2028.0,5.0,978234786
551,7,480.0,4.0,978234607
552,7,349.0,5.0,978234874
553,7,3418.0,3.0,978234810
554,8,39.0,3.0,978229571
555,8,2336.0,3.0,978230120
556,8,288.0,5.0,978229391
557,8,3425.0,3.0,978231982
558,8,2268.0,3.0,978230852
559,8,1466.0,4.0,978230052
560,8,1393.0,5.0,978229702
561,8,1682.0,4.0,978230852
562,8,2916.0,5.0,978229172
563,8,506.0,3.0,978230483
564,8,508.0,3.0,978230435
565,8,3213.0,3.0,978233462
566,8,42.0,3.0,978232754
567,8,650.0,5.0,978230943
568,8,3500.0,3.0,978232754
569,8,296.0,5.0,978229857
570,8,3147.0,5.0,978230550
571,8,3148.0,3.0,978230248
572,8,2702.0,3.0,978230943
573,8,2278.0,3.0,978229293
574,8,1476.0,3.0,978231493
575,8,2490.0,2.0,978229293
576,8,589.0,5.0,978229138
577,8,1836.0,4.0,978231592
578,8,1693.0,3.0,978231121
579,8,150.0,4.0,978230611
580,8,151.0,4.0,978231150
581,8,1.0,4.0,978233496
582,8,510.0,3.0,978232056
583,8,4.0,3.0,978232203
584,8,3006.0,3.0,978230227
585,8,2858.0,5.0,978229817
586,8,1621.0,3.0,978230966
587,8,1265.0,5.0,978229524
588,8,733.0,3.0,978229347
589,8,377.0,4.0,978229204
590,8,3155.0,3.0,978232231
591,8,2427.0,5.0,978229204
592,8,58.0,5.0,978230286
593,8,2712.0,3.0,978230886
594,8,2429.0,2.0,978231890
595,8,1840.0,4.0,978230577
596,8,2571.0,5.0,978229172
597,8,1916.0,5.0,978229293
598,8,1488.0,3.0,978231982
599,8,230.0,4.0,978231637
600,8,1120.0,4.0,978230391
601,8,161.0,3.0,978230435
602,8,163.0,5.0,978229246
603,8,1411.0,5.0,978230391
604,8,524.0,5.0,978230611
605,8,1059.0,3.0,978229614
606,8,527.0,4.0,978229857
607,8,454.0,3.0,978231173
608,8,1701.0,4.0,978231659
609,8,1274.0,5.0,978233462
610,8,741.0,5.0,978233526
611,8,1704.0,5.0,978229900
612,8,1277.0,3.0,978229614
613,8,2291.0,5.0,978229702
614,8,1639.0,5.0,978229702
615,8,3528.0,4.0,978231687
616,8,2297.0,3.0,978231252
617,8,3386.0,3.0,978229979
618,8,2006.0,3.0,978229347
619,8,608.0,5.0,978229857
620,8,465.0,5.0,978231173
621,8,1711.0,3.0,978231890
622,8,538.0,3.0,978230391
623,8,393.0,2.0,978229138
624,8,2442.0,4.0,978230550
625,8,1357.0,4.0,978230800
626,8,73.0,4.0,978230286
627,8,3246.0,4.0,978230391
628,8,3173.0,2.0,978232012
629,8,1573.0,4.0,978228960
630,8,105.0,4.0,978232056
631,8,1210.0,4.0,978228789
632,8,1213.0,5.0,978229817
633,8,253.0,5.0,978230943
634,8,3105.0,4.0,978230666
635,8,3107.0,5.0,978229246
636,8,3250.0,3.0,978230184
637,8,3252.0,3.0,978230013
638,8,1721.0,5.0,978230800
639,8,476.0,3.0,978230687
640,8,3256.0,5.0,978229347
641,8,908.0,5.0,978228882
642,8,3257.0,3.0,978247143
643,8,1653.0,5.0,978230886
644,8,1580.0,4.0,978229293
645,8,110.0,5.0,978229172
646,8,111.0,5.0,978228832
647,8,3259.0,4.0,978231571
648,8,3186.0,4.0,978230852
649,8,1589.0,4.0,978230943
650,8,2023.0,3.0,978231802
651,8,14.0,4.0,978230756
652,8,2028.0,5.0,978229138
653,8,337.0,5.0,978230248
654,8,265.0,4.0,978229571
655,8,16.0,4.0,978230095
656,8,266.0,4.0,978231614
657,8,17.0,4.0,978229571
658,8,2314.0,3.0,978232056
659,8,2600.0,2.0,978229391
660,8,480.0,5.0,978228960
661,8,269.0,4.0,978231121
662,8,555.0,4.0,978229204
663,8,1801.0,3.0,978232056
664,8,3260.0,3.0,978229957
665,8,1730.0,4.0,978230013
666,8,1660.0,3.0,978230611
667,8,3265.0,5.0,978229138
668,8,1735.0,4.0,978229614
669,8,3267.0,5.0,978229204
670,8,3481.0,4.0,978228882
671,8,2396.0,5.0,978229524
672,8,2686.0,4.0,978230152
673,8,2688.0,3.0,978231429
674,8,345.0,3.0,978230943
675,8,2320.0,2.0,978231802
676,8,24.0,4.0,978230966
677,8,25.0,5.0,978229477
678,8,2324.0,3.0,978230483
679,8,349.0,4.0,978229347
680,8,562.0,5.0,978230184
681,8,2329.0,5.0,978229900
682,8,1810.0,2.0,978231031
683,8,2541.0,3.0,978231031
684,8,3418.0,3.0,978229138
685,8,1673.0,5.0,978230356
686,8,2908.0,3.0,978230052
687,8,1678.0,5.0,978230649
688,8,2692.0,5.0,978229138
689,8,1027.0,4.0,978232203
690,8,2699.0,5.0,978229347
691,8,282.0,3.0,978231802
692,8,36.0,4.0,978230013
693,9,2268.0,4.0,978226495
694,9,1466.0,4.0,978226248
695,9,1393.0,3.0,978226081
696,9,861.0,2.0,978226665
697,9,1682.0,4.0,978226302
698,9,3717.0,3.0,978225709
699,9,508.0,3.0,978226315
700,9,3793.0,4.0,978225581
701,9,720.0,4.0,978225898
702,9,367.0,3.0,978226678
703,9,47.0,5.0,978226093
704,9,3147.0,4.0,978226081
705,9,3148.0,3.0,978225827
706,9,1617.0,4.0,978225924
707,9,2278.0,4.0,978226665
708,9,223.0,4.0,978226165
709,9,150.0,3.0,978226041
710,9,3298.0,4.0,978225686
711,9,1.0,5.0,978225952
712,9,3006.0,3.0,978226041
713,9,2858.0,4.0,978225333
714,9,3948.0,3.0,978225177
715,9,50.0,4.0,978225333
716,9,1265.0,4.0,978226066
717,9,805.0,3.0,978226564
718,9,3510.0,3.0,978225570
719,9,377.0,3.0,978226150
720,9,1552.0,2.0,978225489
721,9,590.0,5.0,978226434
722,9,3513.0,3.0,978225730
723,9,2355.0,4.0,978226054
724,9,1912.0,3.0,978226343
725,9,593.0,5.0,978225314
726,9,2571.0,5.0,978225984
727,9,597.0,3.0,978226473
728,9,300.0,4.0,978226277
729,9,1777.0,4.0,978226291
730,9,162.0,4.0,978226023
731,9,524.0,4.0,978226599
732,9,3301.0,2.0,978225718
733,9,1343.0,3.0,978226261
734,9,527.0,5.0,978225303
735,9,3160.0,3.0,978225984
736,9,529.0,5.0,978226564
737,9,457.0,5.0,978226006
738,9,1704.0,4.0,978225924
739,9,745.0,4.0,978225898
740,9,3452.0,2.0,978225746
741,9,2294.0,4.0,978226678
742,9,1921.0,4.0,978226368
743,9,1639.0,4.0,978226109
744,9,1923.0,5.0,978226165
745,9,1784.0,3.0,978226109
746,9,1060.0,4.0,978226261
747,9,318.0,5.0,978225883
748,9,608.0,4.0,978225898
749,9,1356.0,3.0,978226644
750,9,1358.0,4.0,978226207
751,9,3178.0,3.0,978224908
752,9,3751.0,4.0,978224859
753,9,1210.0,4.0,978224893
754,9,3826.0,2.0,978225758
755,9,1213.0,4.0,978225314
756,9,3755.0,2.0,978225613
757,9,2599.0,2.0,978225952
758,9,2302.0,4.0,978226463
759,9,1500.0,4.0,978226123
760,9,2959.0,4.0,978226123
761,9,1148.0,4.0,978225333
762,9,2166.0,4.0,978226197
763,9,1721.0,5.0,978226248
764,9,3253.0,4.0,978226165
765,9,3255.0,4.0,978226216
766,9,1653.0,4.0,978226619
767,9,838.0,3.0,978226495
768,9,1584.0,5.0,978226233
769,9,1221.0,4.0,978224908
770,9,1223.0,4.0,978225968
771,9,2890.0,5.0,978226291
772,9,2028.0,5.0,978225908
773,9,3114.0,4.0,978225952
774,9,16.0,4.0,978226599
775,9,480.0,4.0,978226448
776,9,1089.0,4.0,978225968
777,9,912.0,4.0,978224879
778,9,1446.0,3.0,978226150
779,9,3408.0,4.0,978225570
780,9,3623.0,4.0,978225671
781,9,778.0,5.0,978226248
782,9,1669.0,3.0,978226150
783,9,3484.0,2.0,978225778
784,9,412.0,3.0,978226261
785,9,3916.0,3.0,978225153
786,9,994.0,4.0,978226328
787,9,1233.0,3.0,978225303
788,9,1307.0,4.0,978225429
789,9,25.0,4.0,978226041
790,9,2324.0,5.0,978226066
791,9,349.0,4.0,978226564
792,9,920.0,3.0,978225401
793,9,3270.0,3.0,978226448
794,9,2762.0,4.0,978225984
795,9,1961.0,5.0,978224859
796,9,2692.0,4.0,978225429
797,9,1310.0,3.0,978226006
798,9,428.0,3.0,978226580
799,10,2622.0,5.0,978228212
800,10,648.0,4.0,978224925
801,10,2628.0,3.0,978228408
802,10,3358.0,5.0,978226378
803,10,3359.0,3.0,978227125
804,10,1682.0,5.0,978226319
805,10,1756.0,4.0,978228655
806,10,1320.0,3.0,978230837
807,10,2124.0,3.0,978229208
808,10,2125.0,5.0,979167795
809,10,1250.0,3.0,978226572
810,10,2054.0,4.0,978229409
811,10,1252.0,3.0,979775409
812,10,1253.0,5.0,978226866
813,10,720.0,5.0,979775240
814,10,3868.0,3.0,978225997
815,10,1254.0,3.0,978226254
816,10,3869.0,3.0,978230562
817,10,1256.0,3.0,979168591
818,10,3500.0,5.0,978228153
819,10,1257.0,5.0,978227300
820,10,3501.0,5.0,978228911
821,10,2997.0,4.0,978226026
822,10,1259.0,3.0,979168564
823,10,653.0,4.0,978227051
824,10,1831.0,5.0,979776206
825,10,3363.0,5.0,978227696
826,10,586.0,3.0,978228747
827,10,587.0,5.0,978227028
828,10,3438.0,3.0,979168346
829,10,588.0,4.0,978225900
830,10,3439.0,2.0,978229894
831,10,589.0,4.0,978226128
832,10,1690.0,4.0,978230253
833,10,3296.0,4.0,978226103
834,10,223.0,2.0,978225900
